Map Colour,Hexidecimal ID,Province Name,Province Owner,Region
,17DE,,Ismail Safavid,Tabriz
,17DF,Tabriz,Ismail Safavid,Tabriz
,17E0,,Ismail Safavid,Tabriz
,17E1,,Ismail Safavid,Tabriz
,17E2,,Ismail Safavid,Tabriz
,17E3,,Ismail Safavid,Tabriz
,17E4,,Ismail Safavid,Tabriz
,17E5,,Ismail Safavid,Tabriz
,17E6,,Ismail Safavid,Tabriz
,17E7,,Ismail Safavid,Armenia
,17E8,,Ismail Safavid,Armenia
,17E9,,Ismail Safavid,Tabriz
,17EA,,Ismail Safavid,Tabriz
,17EB,,Ismail Safavid,Tabriz
,17EC,,Ismail Safavid,Tabriz
,17ED,,Ismail Safavid,Tabriz
,17EE,,Ismail Safavid,Armenia
,17EF,,Ismail Safavid,Armenia
,17F0,,Ismail Safavid,Armenia
,17F1,,Ismail Safavid,Armenia
,17F2,,Ismail Safavid,Armenia
,17F3,,Ismail Safavid,Armenia
,17F4,,Ismail Safavid,Tabriz
,17F5,,Ismail Safavid,Tabriz
,17F6,,Ismail Safavid,Tabriz
,17F7,,Ismail Safavid,Tabriz
,17F8,,Ismail Safavid,Armenia
,17F9,,Ismail Safavid,Armenia
,17FA,,Ismail Safavid,Armenia
,17FB,,Ismail Safavid,Armenia
,17FC,,Ismail Safavid,Armenia
,17FD,,Ismail Safavid,Armenia
,17FE,,Ismail Safavid,Armenia
,17FF,,Ismail Safavid,Armenia
,1800,,Ismail Safavid,Armenia
,1801,,Ismail Safavid,Armenia
,1802,,Ismail Safavid,Armenia
,1803,,Ismail Safavid,Armenia
,1804,,Ismail Safavid,Armenia
,1805,,Ismail Safavid,Armenia
,1806,,Ismail Safavid,Armenia
,1807,,Ismail Safavid,Armenia
,1808,,Ismail Safavid,Armenia
,1809,,Ismail Safavid,Armenia
,180A,,Ismail Safavid,Armenia
,180B,,Ismail Safavid,Armenia
,180C,,Ismail Safavid,Armenia
,180D,,Ismail Safavid,Tabriz
,180E,,Samtskhe,Erzurum
,180F,,Samtskhe,Erzurum
,1810,,Samtskhe,Erzurum
,1811,,Samtskhe,Erzurum
,1812,,Samtskhe,Erzurum
,1813,Erzurum,Samtskhe,Erzurum
,1814,,Samtskhe,Erzurum
,1815,,Samtskhe,Erzurum
,1816,,Samtskhe,Erzurum
,1817,,Samtskhe,Erzurum
,1818,,Samtskhe,Erzurum
,1819,,Samtskhe,Erzurum
,181A,,Ismail Safavid,Erzurum
,181B,,Ismail Safavid,Erzurum
,181C,,Ismail Safavid,Van
,181D,,Ismail Safavid,Van
,181E,,Ismail Safavid,Van
,181F,,Ismail Safavid,Van
,1820,,Ismail Safavid,Van
,1821,,Ismail Safavid,Van
,1822,,Ismail Safavid,Van
,1823,,Ismail Safavid,Van
,1824,,Ismail Safavid,Van
,1825,,Ismail Safavid,Van
,1826,,Ismail Safavid,Van
,1827,,Ismail Safavid,Van
,1828,,Ismail Safavid,Van
,1829,,Ismail Safavid,Van
,182A,,Ismail Safavid,Van
,182B,,Ismail Safavid,Van
,182C,Muş,Ismail Safavid,Van
,182D,,Ismail Safavid,Van
,182E,,Ismail Safavid,Van
,182F,,Ismail Safavid,Van
,1830,,Ismail Safavid,Van
,1831,Bingöl,Ismail Safavid,Van
,1832,,Ismail Safavid,Erzurum
,1833,,Ottomans,Erzurum
,1834,,Ottomans,Erzurum
,1835,,Ottomans,Erzurum
,1836,,Ottomans,Erzurum
,1837,Erzincan,Ottomans,Erzurum
,1838,,Ottomans,Erzurum
,1839,Dersim,Ottomans,Erzurum
,183A,,Ottomans,Erzurum
,183B,,Ottomans,Erzurum
,183C,,Ottomans,Erzurum
,183D,,Ottomans,Erzurum
,183E,,Ottomans,Erzurum
,183F,,Ottomans,Erzurum
,1840,,Ottomans,Erzurum
,1841,,Ottomans,Erzurum
,1842,,Ottomans,Erzurum
,1843,,Ottomans,Erzurum
,1844,,Ismail Safavid,Erzurum
,1845,,Ottomans,Erzurum
,1846,Harput,Ottomans,Erzurum
,1847,,Ismail Safavid,Erzurum
,1848,,Ismail Safavid,Erzurum
,1849,,Ismail Safavid,Van
,184A,,Ismail Safavid,Van
,184B,Diyar Bakr,Ismail Safavid,Van
,184C,,Ismail Safavid,Van
,184D,,Ismail Safavid,Van
,184E,,Ismail Safavid,Van
,184F,,Ismail Safavid,Van
,1850,,Ismail Safavid,Van
,1851,,Ismail Safavid,Van
,1852,,Ismail Safavid,Van
,1853,,Ismail Safavid,Van
,1854,,Ismail Safavid,Van
,1855,Crottendorf,Schönburg,Vogtland
,1856,,Ismail Safavid,Van
,1857,,Ismail Safavid,Van
,1858,Siirt,Ismail Safavid,Van
,1859,Bitlis,Ismail Safavid,Van
,185A,,Ismail Safavid,Van
,185B,,Ismail Safavid,Van
,185C,,Ismail Safavid,Van
,185D,,Ismail Safavid,Van
,185E,,Ismail Safavid,Van
,185F,,Ismail Safavid,Van
,1860,,Ismail Safavid,Van
,1861,Van,Ismail Safavid,Van
,1862,,Ismail Safavid,Van
,1863,,Ismail Safavid,Van
,1864,,Ismail Safavid,Van
,1865,,Ismail Safavid,Van
,1866,,Ismail Safavid,Van
,1867,,Ismail Safavid,Van
,1868,,Ismail Safavid,Van
,1869,,Ismail Safavid,Van
,186A,,Ottomans,Syria
,186B,,Ottomans,Syria
,186C,,Ottomans,Syria
,186D,Urfa,Ottomans,Syria
,186E,,Ottomans,Syria
,186F,,Ottomans,Syria
,1870,,Ottomans,Syria
,1871,,Ottomans,Syria
,1872,Al-Beni Abbas,Ottomans,Rakka
,1873,,Ismail Safavid,Rakka
,1874,,Ismail Safavid,Rakka
,1875,,Ismail Safavid,Rakka
,1876,,Ismail Safavid,Rakka
,1877,,Ismail Safavid,Rakka
,1878,,Ismail Safavid,Rakka
,1879,,Ismail Safavid,Rakka
,187A,,Ismail Safavid,Rakka
,187B,,Ismail Safavid,Rakka
,187C,,Ismail Safavid,Rakka
,187D,,Ismail Safavid,Rakka
,187E,,Ismail Safavid,Baghdad
,187F,,Ismail Safavid,Baghdad
,1880,,Ismail Safavid,Baghdad
,1881,,Ismail Safavid,Baghdad
,1882,,Ismail Safavid,Rakka
,1883,,Ismail Safavid,Baghdad
,1884,,Ismail Safavid,Baghdad
,1885,,Ismail Safavid,Baghdad
,1886,,Ismail Safavid,Baghdad
,1887,,Ismail Safavid,Baghdad
,1888,,Ismail Safavid,Baghdad
,1889,Baghdad,Ismail Safavid,Baghdad
,188A,,Ismail Safavid,Baghdad
,188B,,Ismail Safavid,Baghdad
,188C,,Ismail Safavid,Baghdad
,188D,,Ismail Safavid,Baghdad
,188E,,Ismail Safavid,Baghdad
,188F,,Ismail Safavid,Baghdad
,1890,,Ismail Safavid,Baghdad
,1891,,Ismail Safavid,Basra
,1892,,Ismail Safavid,Basra
,1893,,Ismail Safavid,Basra
,1894,,Ismail Safavid,Basra
,1895,,Ismail Safavid,Basra
,1896,,Ismail Safavid,Basra
,1897,,Ismail Safavid,Basra
,1898,,Ismail Safavid,Basra
,1899,,Ismail Safavid,Basra
,189A,,Ismail Safavid,Basra
,189B,,Ismail Safavid,Basra
,189C,Basra,Ismail Safavid,Basra
,189D,,Mushashaiyyah,Basra
,189E,,Mushashaiyyah,Basra
,189F,,Mushashaiyyah,Basra
,18A0,,Ismail Safavid,Basra
,18A1,,Ismail Safavid,Basra
,18A2,,Mushashaiyyah,Basra
,18A3,,Mushashaiyyah,Basra
,18A4,,Ismail Safavid,Basra
,18A5,,Ismail Safavid,Basra
,18A6,,Ismail Safavid,Basra
,18A7,,Ismail Safavid,Basra
,18A8,,Ismail Safavid,Basra
,18A9,,Ismail Safavid,Basra
,18AA,,Ismail Safavid,Basra
,18AB,,Ismail Safavid,Basra
,18AC,,Ismail Safavid,Basra
,18AD,,Ismail Safavid,Basra
,18AE,,Ismail Safavid,Basra
,18AF,,Ismail Safavid,Basra
,18B0,,Ismail Safavid,Baghdad
,18B1,,Ismail Safavid,Basra
,18B2,,Ismail Safavid,Basra
,18B3,,Ismail Safavid,Basra
,18B4,,Ismail Safavid,Basra
,18B5,,Ismail Safavid,Baghdad
,18B6,,Ismail Safavid,Baghdad
,18B7,,Ismail Safavid,Baghdad
,18B8,,Ismail Safavid,Baghdad
,18B9,,Ismail Safavid,Baghdad
,18BA,,Ismail Safavid,Baghdad
,18BB,,Ismail Safavid,Baghdad
,18BC,,Ismail Safavid,Baghdad
,18BD,,Ismail Safavid,Baghdad
,18BE,,Ismail Safavid,Baghdad
,18BF,,Ismail Safavid,Baghdad
,18C0,,Ismail Safavid,Baghdad
,18C1,,Ismail Safavid,Baghdad
,18C2,,Ismail Safavid,Baghdad
,18C3,,Ismail Safavid,Baghdad
,18C4,,Ismail Safavid,Baghdad
,18C5,,Ismail Safavid,Ardalan
,18C6,,Ismail Safavid,Ardalan
,18C7,,Ismail Safavid,Ardalan
,18C8,,Ismail Safavid,Ardalan
,18C9,,Ismail Safavid,Ardalan
,18CA,,Ismail Safavid,Ardalan
,18CB,,Ismail Safavid,Ardalan
,18CC,,Ismail Safavid,Ardalan
,18CD,,Ismail Safavid,Ardalan
,18CE,,Ismail Safavid,Mosul
,18CF,,Ismail Safavid,Mosul
,18D0,,Ismail Safavid,Ardalan
,18D1,,Ismail Safavid,Mosul
,18D2,,Ismail Safavid,Ardalan
,18D3,,Ismail Safavid,Baghdad
,18D4,,Ismail Safavid,Baghdad
,18D5,,Ismail Safavid,Rakka
,18D6,,Ismail Safavid,Baghdad
,18D7,,Ismail Safavid,Rakka
,18D8,,Ismail Safavid,Mosul
,18D9,,Ismail Safavid,Rakka
,18DA,,Ismail Safavid,Rakka
,18DB,,Ismail Safavid,Mosul
,18DC,,Ismail Safavid,Rakka
,18DD,Mosul,Ismail Safavid,Mosul
,18DE,,Ismail Safavid,Mosul
,18DF,,Ismail Safavid,Mosul
,18E0,,Ismail Safavid,Mosul
,18E1,,Ismail Safavid,Mosul
,18E2,,Ismail Safavid,Mosul
,18E3,,Ismail Safavid,Mosul
,18E4,,Ismail Safavid,Mosul
,18E5,,Ismail Safavid,Mosul
,18E6,,Ismail Safavid,Mosul
,18E7,,Ismail Safavid,Mosul
,18E8,,Ismail Safavid,Mosul
,18E9,,Ismail Safavid,Mosul
,18EA,,Ismail Safavid,Mosul
,18EB,,Ismail Safavid,Mosul
,18EC,,Ismail Safavid,Mosul
,18ED,,Ismail Safavid,Mosul
,18EE,,Ismail Safavid,Mosul
,18EF,,Ismail Safavid,Mosul
,18F0,,Ismail Safavid,Mosul
,18F1,,Ismail Safavid,Rakka
,18F2,,Ismail Safavid,Rakka
,18F3,,Ismail Safavid,Mosul
,18F4,,Ismail Safavid,Mosul
,18F5,,Ismail Safavid,Mosul
,18F6,,Ismail Safavid,Rakka
,18F7,,Ismail Safavid,Rakka
,18F8,,Ismail Safavid,Rakka
,18F9,Hasankeyf,Ismail Safavid,Rakka
,18FA,,Ismail Safavid,Rakka
,18FB,,Ismail Safavid,Rakka
,18FC,Mardin,Ismail Safavid,Rakka
,18FD,,Ismail Safavid,Rakka
,18FE,,Ismail Safavid,Rakka
,18FF,,Ismail Safavid,Rakka
,1900,,Ismail Safavid,Rakka
,1901,,Ismail Safavid,Rakka
,1902,,Ismail Safavid,Basra
,1903,,Ottomans,Syria
,1904,,Ottomans,Syria
,1905,,Ottomans,Syria
,1906,,Ottomans,Syria
,1907,,Ottomans,Syria
,1908,,Ottomans,Syria
,1909,,Ottomans,Syria
,190A,,Ottomans,Syria
,190B,,Ottomans,Syria
,190C,,Ottomans,Syria
,190D,,Ottomans,Syria
,190E,,Ottomans,Syria
,190F,,Ottomans,Syria
,1910,,Ottomans,Syria
,1911,,Ottomans,Syria
,1912,,Ottomans,Syria
,1913,Antioch,Ottomans,Syria
,1914,,Ottomans,Syria
,1915,,Ottomans,Syria
,1916,,Ottomans,Syria
,1917,Aleppo,Ottomans,Syria
,1918,,Ottomans,Syria
,1919,,Ottomans,Syria
,191A,,Ottomans,Syria
,191B,,Ottomans,Syria
,191C,,Ottomans,Syria
,191D,,Ottomans,Syria
,191E,,Ottomans,Syria
,191F,,Ottomans,Syria
,1920,Latakia,Ottomans,Syria
,1921,,Ottomans,Syria
,1922,,Ottomans,Syria
,1923,,Ottomans,Syria
,1924,,Ottomans,Syria
,1925,,Ottomans,Syria
,1926,,Ottomans,Syria
,1927,,Ottomans,Syria
,1928,,Ottomans,Syria
,1929,,Ottomans,Syria
,192A,,Ottomans,Syria
,192B,,Ottomans,Syria
,192C,,Ottomans,Syria
,192D,,Ottomans,Syria
,192E,,Ottomans,Syria
,192F,,Ottomans,Syria
,1930,,Ottomans,Syria
,1931,,Ottomans,Syria
,1932,,Ottomans,Syria
,1933,,Ottomans,Syria
,1934,,Ottomans,Syria
,1935,,Ottomans,Syria
,1936,,Ottomans,Syria
,1937,,Ottomans,Palestine
,1938,,Ottomans,Syria
,1939,,Ottomans,Palestine
,193A,,Ottomans,Palestine
,193B,,Ottomans,Palestine
,193C,,Ottomans,Palestine
,193D,Damascus ,Ottomans,Palestine
,193E,,Ottomans,Palestine
,193F,,Ottomans,Palestine
,1940,,Ottomans,Palestine
,1941,,Ottomans,Palestine
,1942,,Ottomans,Palestine
,1943,,Ottomans,Palestine
,1944,,Ottomans,Palestine
,1945,,Ottomans,Palestine
,1946,Tripoli,Ottomans,Palestine
,1947,,Ottomans,Palestine
,1948,,Ottomans,Palestine
,1949,,Ottomans,Palestine
,194A,,Ottomans,Palestine
,194B,,Ottomans,Palestine
,194C,,Ottomans,Palestine
,194D,Beirut,Ottomans,Palestine
,194E,Sidon,Ottomans,Palestine
,194F,Tyre,Ottomans,Palestine
,1950,Vokolida ,Venice,Cyprus
,1951,Akanthou,Venice,Cyprus
,1952,Famagusta,Venice,Cyprus
,1953,Nicosia,Venice,Cyprus
,1954,Kyrenia,Venice,Cyprus
,1955,Kakopetria,Venice,Cyprus
,1956,Peyia,Venice,Cyprus
,1957,Paphos,Venice,Cyprus
,1958,Limassol,Venice,Cyprus
,1959,Larnaca,Venice,Cyprus
,195A,Tyre,Ottomans,Palestine
,195B,,Ottomans,Palestine
,195C,,Ottomans,Palestine
,195D,,Ottomans,Palestine
,195E,Acre,Ottomans,Palestine
,195F,,Ottomans,Palestine
,1960,,Ottomans,Palestine
,1961,,Ottomans,Palestine
,1962,,Ottomans,Palestine
,1963,,Ottomans,Palestine
,1964,,Ottomans,Palestine
,1965,,Ottomans,Palestine
,1966,,Ottomans,Palestine
,1967,,Ottomans,Palestine
,1968,,Ottomans,Palestine
,1969,,Ottomans,Palestine
,196A,,Ottomans,Palestine
,196B,,Ottomans,Sinai
,196C,,Ottomans,Palestine
,196D,Jerusalem,Ottomans,Palestine
,196E,,Ottomans,Palestine
,196F,,Ottomans,Palestine
,1970,,Ottomans,Palestine
,1971,,Ottomans,Palestine
,1972,,Ottomans,Palestine
,1973,,Ottomans,Palestine
,1974,,Ottomans,Palestine
,1975,,Ottomans,Palestine
,1976,,Ottomans,Palestine
,1977,,Ottomans,Palestine
,1978,,Ottomans,Palestine
,1979,,Ottomans,Palestine
,197A,,Ottomans,Palestine
,197B,,Ottomans,Sinai
,197C,,Ottomans,Sinai
,197D,,Ottomans,Palestine
,197E,,Ottomans,Sinai
,197F,,Ottomans,Sinai
,1980,,Ottomans,Sinai
,1981,,Ottomans,Sinai
,1982,,Ottomans,Sinai
,1983,,Ottomans,Sinai
,1984,,Ottomans,Sinai
,1985,,Ottomans,Sinai
,1986,,Ottomans,Sinai
,1987,,Ottomans,Sinai
,1988,,Ottomans,Sinai
,1989,,Ottomans,Sinai
,198A,,Ottomans,Sinai
,198B,,Ottomans,Sinai
,198C,,Ottomans,Sinai
,198D,,Ottomans,Sinai
,198E,,Ottomans,Sinai
,198F,,Ottomans,Sinai
,1990,Nekhel,Ottomans,Sinai
,1991,Zaafarana,Mamluks,Egypt
,1992,AIn Sokhna,Mamluks,Egypt
,1993,Suez,Mamluks,Egypt
,1994,Fayed,Mamluks,Egypt
,1995,Ismailia,Mamluks,Egypt
,1996,Al Firdan,Mamluks,Egypt
,1997,,Mamluks,Egypt
,1998,El Kasasin,Mamluks,Egypt
,1999,Al Asafrah,Mamluks,Egypt
,199A,Kafr Saqr,Mamluks,Egypt
,199B,Izbat Al Jaafrah,Mamluks,Egypt
,199C,Shirbin,Mamluks,Egypt
,199D,Damietta,Mamluks,Egypt
,199E,Baltim,Mamluks,Egypt
,199F,Mansoura,Mamluks,Egypt
,19A0,,Mamluks,Egypt
,19A1,Kafr El-Shaikh,Mamluks,Egypt
,19A2,Fuwa,Mamluks,Egypt
,19A3,Rasheed,Mamluks,Egypt
,19A4,Kafr El-Dawar,Mamluks,Egypt
,19A5,Damanhur,Mamluks,Egypt
,19A6,Al Mamurah,Mamluks,Egypt
,19A7,El-Hamam,Mamluks,Egypt
,19A8,Alexandria,Mamluks,Egypt
,19A9,,Mamluks,Egypt
,19AA,Kafr Az-Zayyat,Mamluks,Egypt
,19AB,,Mamluks,Egypt
,19AC,,Mamluks,Egypt
,19AD,,Mamluks,Egypt
,19AE,,Mamluks,Egypt
,19AF,,Mamluks,Egypt
,19B0,,Mamluks,Egypt
,19B1,Cairo,Mamluks,Egypt
,19B2,,Mamluks,Egypt
,19B3,,Mamluks,Egypt
,19B4,,Mamluks,Egypt
,19B5,,Mamluks,Egypt
,19B6,,Mamluks,Egypt
,19B7,,Mamluks,Egypt
,19B8,,Mamluks,Egypt
,19B9,,Mamluks,Egypt
,19BA,Sinai Desert,Ottomans,Sinai
,19BB,Egyptian Desert East,Mamluks,Cyrenaica
,19BC,,Mamluks,Cyrenaica
,19BD,,Mamluks,Cyrenaica
,19BE,,Mamluks,Cyrenaica
,19BF,,Mamluks,Cyrenaica
,19C0,El Salloum,Ottomans,Cyrenaica
,19C1,Kambut,Ottomans,Cyrenaica
,19C2,Tobruk,Ottomans,Cyrenaica
,19C3,Acroma,Ottomans,Cyrenaica
,19C4,Al Tamimi,Ottomans,Cyrenaica
,19C5,Derna,Ottomans,Cyrenaica
,19C6,Susah,Ottomans,Cyrenaica
,19C7,Al Badya,Ottomans,Cyrenaica
,19C8,Battah,Ottomans,Cyrenaica
,19C9,Tocra,Ottomans,Cyrenaica
,19CA,Benghazi,Ottomans,Cyrenaica
,19CB,Labdah,Barbarossa Brothers,Tripoli
,19CC,Tripoli,Barbarossa Brothers,Tripoli
,19CD,Al Zawiyah,Barbarossa Brothers,Tripoli
,19CE,,Barbarossa Brothers,Tripoli
,19CF,,Barbarossa Brothers,Tripoli
,19D0,,Barbarossa Brothers,Tripoli
,19D1,Djerba,Castile,Tripoli
,19D2,Gabes,Barbarossa Brothers,Tripoli
,19D3,,Barbarossa Brothers,Tripoli
,19D4,,Barbarossa Brothers,Tripoli
,19D5,,Barbarossa Brothers,Tripoli
,19D6,,Barbarossa Brothers,Tripoli
,19D7,,Barbarossa Brothers,Tripoli
,19D8,,Barbarossa Brothers,Tripoli
,19D9,,Barbarossa Brothers,Tripoli
,19DA,,Barbarossa Brothers,Tripoli
,19DB,,Barbarossa Brothers,Tripoli
,19DC,,Barbarossa Brothers,Tripoli
,19DD,,Barbarossa Brothers,Tripoli
,19DE,,Barbarossa Brothers,Tunis
,19DF,,Barbarossa Brothers,Tunis
,19E0,,Barbarossa Brothers,Tripoli
,19E1,Kairouan,Mahdia,Tunis
,19E2,Sfax,Barbarossa Brothers,Tripoli
,19E3,Kerkennah Islands ,Barbarossa Brothers,Tripoli
,19E4,,Mahdia,Tunis
,19E5,,Mahdia,Tunis
,19E6,Sousse,Mahdia,Tunis
,19E7,,Barbarossa Brothers,Tunis
,19E8,,Barbarossa Brothers,Tunis
,19E9,,Barbarossa Brothers,Tunis
,19EA,,Barbarossa Brothers,Tunis
,19EB,Tunis,Barbarossa Brothers,Tunis
,19EC,,Barbarossa Brothers,Tunis
,19ED,,Barbarossa Brothers,Tunis
,19EE,,Barbarossa Brothers,Tunis
,19EF,,Barbarossa Brothers,Tunis
,19F0,,Barbarossa Brothers,Tunis
,19F1,,Barbarossa Brothers,Tunis
,19F2,,Barbarossa Brothers,Tunis
,19F3,,Barbarossa Brothers,Tunis
,19F4,Tagoust,Constantine,Tunis
,19F5,,Constantine,Tunis
,19F6,,Constantine,Tunis
,19F7,,Bejaia,Tunis
,19F8,Annaba,Bejaia,Tunis
,19F9,Constantine,Bejaia,Tunis
,19FA,,Bejaia,Tunis
,19FB,,Bejaia,Tunis
,19FC,,Beni Abbas,Tunis
,19FD,,Bejaia,Tunis
,19FE,,Bejaia,Tunis
,19FF,,Beni Abbas,Tunis
,1A00,Bejaia,Bejaia,Tlemcen
,1A01,,Beni Abbas,Tlemcen
,1A02,,Tlemcen,Tlemcen
,1A03,,Beni Abbas,Tlemcen
,1A04,,Tlemcen,Tlemcen
,1A05,Azammur,Tlemcen,Tlemcen
,1A06,Algiers,Tlemcen,Tlemcen
,1A07,,Tlemcen,Tlemcen
,1A08,,Beni Abbas,Tlemcen
,1A09,,Beni Abbas,Tlemcen
,1A0A,,Tlemcen,Tlemcen
,1A0B,,Tlemcen,Tlemcen
,1A0C,,Beni Abbas,Tlemcen
,1A0D,,Tlemcen,Tlemcen
,1A0E,,Beni Abbas,Tlemcen
,1A0F,,Tlemcen,Tlemcen
,1A10,,Tlemcen,Tlemcen
,1A11,,Tlemcen,Tlemcen
,1A12,,Tlemcen,Tlemcen
,1A13,,Tlemcen,Tlemcen
,1A14,Oran,Tlemcen,Tlemcen
,1A15,,Tlemcen,Tlemcen
,1A16,,Tlemcen,Tlemcen
,1A17,,Tlemcen,Tlemcen
,1A18,Tlemcen,Tlemcen,Tlemcen
,1A19,Ahfir,Beni Snassen,Fes
,1A1A,Saidia,Meggeo,Fes
,1A1B,Berkane,Debdou,Fes
,1A1C,Nador,Meggeo,Fes
,1A1D,Melilla,Castile,Fes
,1A1E,,Debdou,Fes
,1A1F,,Debdou,Fes
,1A20,,Debdou,Fes
,1A21,,Wattasid,Fes
,1A22,Taza,Wattasid,Fes
,1A23,,Wattasid,Fes
,1A24,,Wattasid,Fes
,1A25,,Wattasid,Fes
,1A26,,Wattasid,Fes
,1A27,,Wattasid,Fes
,1A28,,Wattasid,Fes
,1A29,,Wattasid,Fes
,1A2A,Fes,Wattasid,Fes
,1A2B,Ghafsai,Wattasid,Fes
,1A2C,,Chefchaouen,Fes
,1A2D,Chefchouen,Chefchaouen,Fes
,1A2E,,Tetouan,Fes
,1A2F,,Tetouan,Fes
,1A30,Tetouan,Tetouan,Fes
,1A31,Ceuta,Portugal & the Algarves,Fes
,1A32,Tangier,Portugal & the Algarves,Fes
,1A33,Larache,Wattasid,Fes
,1A34,,Wattasid,Fes
,1A35,Ksar el-Kebir,Ksar el-Kebir,Fes
,1A36,,Wattasid,Fes
,1A37,,Wattasid,Fes
,1A38,,Wattasid,Fes
,1A39,Meknes,Wattasid,Fes
,1A3A,,Wattasid,Fes
,1A3B,,Wattasid,Fes
,1A3C,Salé,Wattasid,Fes
,1A3D,,Wattasid,Fes
,1A3E,,Wattasid,Fes
,1A3F,,Wattasid,Fes
,1A40,,Wattasid,Marrakesh
,1A41,,Wattasid,Marrakesh
,1A42,Rabat,Wattasid,Marrakesh
,1A43,Casablanca,Wattasid,Marrakesh
,1A44,El Gara,Wattasid,Marrakesh
,1A45,,Wattasid,Marrakesh
,1A46,,Wattasid,Marrakesh
,1A47,,Wattasid,Marrakesh
,1A48,,Wattasid,Marrakesh
,1A49,,Wattasid,Marrakesh
,1A4A,,Hintata,Marrakesh
,1A4B,,Hintata,Marrakesh
,1A4C,Marrakesh,Hintata,Marrakesh
,1A4D,,Wattasid,Marrakesh
,1A4E,,Wattasid,Marrakesh
,1A4F,,Wattasid,Marrakesh
,1A50,,Wattasid,Marrakesh
,1A51,,Wattasid,Marrakesh
,1A52,,Wattasid,Marrakesh
,1A53,,Wattasid,Marrakesh
,1A54,,Wattasid,Marrakesh
,1A55,,Wattasid,Marrakesh
,1A56,,Wattasid,Marrakesh
,1A57,,Wattasid,Marrakesh
,1A58,,Wattasid,Marrakesh
,1A59,Mazagan and Azamor,Wattasid,Marrakesh
,1A5A,Oualidia,Wattasid,Marrakesh
,1A5B,,Wattasid,Marrakesh
,1A5C,,Wattasid,Marrakesh
,1A5D,,Wattasid,Marrakesh
,1A5E,Safi,Wattasid,Marrakesh
,1A5F,,Wattasid,Marrakesh
,1A60,,Wattasid,Marrakesh
,1A61,,Wattasid,Marrakesh
,1A62,,Wattasid,Marrakesh
,1A63,,Wattasid,Marrakesh
,1A64,,Wattasid,Marrakesh
,1A65,,Wattasid,Marrakesh
,1A66,,Wattasid,Marrakesh
,1A67,,Wattasid,Marrakesh
,1A68,,Wattasid,Marrakesh
,1A69,,Wattasid,Marrakesh
,1A6A,,Wattasid,Marrakesh
,1A6B,,Wattasid,Marrakesh
,1A6C,Taroudant,Wattasid,Marrakesh
,1A6D,,Wattasid,Marrakesh
,1A6E,,Wattasid,Marrakesh
,1A6F,Sidi R'bat,Wattasid,Marrakesh
,1A70,Arenzano,Genoa,Liguria
,1A71,The Azores,Portugal & the Algarves,Atlantic Islands
,1A72,Madeira,Portugal & the Algarves,Atlantic Islands
,1A73,Canary Islands,Castile,Atlantic Islands
,1A74,Nubia,Mamluks,Nubia
,1A75,Eastern Persia,Ismail Safavid,Eastern Persia
,1A76,Finland,Sweden,Finland
,1A77,Northern Sweden,Sweden,Svealand
,1A78,North Norway,Norway,Bergenhus
,1A79,Iceland,Norway,Bergenhus
,1A7A,Rendsburg,Schleswig-Holstein,Holstein-Schleswig
,1A7B,,Muscovy,Novgorod
,1A7C,,Muscovy,Novgorod
,1A7D,,Muscovy,Novgorod
,1A7E,Finsterwalde,Saxony,Lusatia
,1A7F,,Royal Prussia,Prussia
,1A80,Leitzkau,Brandenburg (B),Upper Saxony
,1A81,Chobienia,Glogau,Silesia
,1A82,Möckern,Lindow-Ruppin,Upper Saxony
,1A83,Vladislav,Vladislavsko,Silesia
,1A84,Bruntál,Bruntál,Silesia
,1A85,Syców,Syców,Silesia
,1A86,Milicz,Trachenberk,Silesia
,1A87,Trachenberk,Trachenberk,Silesia
,1A88,,Scotland,Central Scotland
,1A89,,Scotland,Central Scotland
,1A8A,,Castile,Valencia
,1A8B,Kempten,Kempten (C),Swabia
,1A8C,Bärwalde,Brandenburg (E),Upper Saxony
,1A8D,Jewe,Livonian Order,Estonia
,1A8E,Leutkirch im Allgäu,Leutkirch im Allgäu,Swabia
,1A8F,Ilmenau,Henneberg,Thuringia
,1A90,Tonna,Gleichen-Tonna,Thuringia
,1A91,Treffurt,Treffurt,Thuringia
,1A92,Zeitz,Naumburg-Zeitz,Thuringia
,1A93,,Schleswig-Holstein,Holstein-Schleswig
,1A94,Braunsberg,Warmia,Prussia
,1A95,Heringen,Heringen,Thuringia
,1A96,Kelbra,Kelbra,Thuringia
,1A97,Ebeleben,Ebeleben,Thuringia
,1A98,Dorla,Dorla,Thuringia
,1A99,Sachsenberg,Saxony (E),Thuringia
,1A9A,Sömmerda,Mainz,Thuringia
,1A9B,Ehrenstein,Gleichen-Ehrenstein,Thuringia
,1A9C,Remda,Gleichen-Remda,Thuringia
,1A9D,Unter-Gleichen,Gleichen-Blankenhain,Thuringia
,1A9E,Unter-Kranichfeld,Gleichen-Kranichfeld,Thuringia
,1A9F,Ibiza,Castile,Baleares
,1AA0,Palma,Castile,Baleares
,1AA1,Sóller,Castile,Baleares
,1AA2,Can Picafort,Castile,Baleares
,1AA3,Colònia de Sant Jordi,Castile,Baleares
,1AA4,Menorca,Castile,Baleares
,1AA5,Grossalsleben,Gernsrode,Thuringia
,1AA6,Würden,Bremen (C),Lower Saxony
,1AA7,Polle,Brunswick-Calenberg,Lower Saxony
